ID,Value
AFG,
AGO,
ALB,
AND,
ARE,1
ARG,
ARM,
ATG,
AUS,1
AUT,1
AZE,
BDI,
BEL,
BEN,1
BFA,
BGD,
BGR,
BHR,
BHS,
BIH,
BLR,
BLZ,
BOL,
BRA,
BRB,
BRN,
BTN,1
BWA,
CAF,
CAN,1
CHE,
CHL,
CHN,1
CIV,1
CMR,
COD,
COG,1
COL,
COM,1
CPV,1
CRI,1
CUB,
CYP,
CZE,
DEU,1
DJI,
DMA,
DNK,
DOM,
DZA,
ECU,
EGY,1
ERI,
ESP,1
EST,
ETH,1
FIN,1
FJI,
FRA,
FSM,
GAB,
GBR,
GEO,
GHA,
GIN,
GMB,
GNB,
GNQ,
GRC,1
GRD,
GTM,
GUY,
HND,
HRV,
HTI,1
HUN,
IDN,
IND,
IRL,1
IRN,
IRQ,
ISL,1
ISR,
ITA,
JAM,
JOR,
JPN,1
KAZ,
KEN,
KGZ,
KHM,
KIR,
KNA,
KOR,
KWT,1
LAO,
LBN,
LBR,1
LBY,
LCA,
LIE,
LKA,
LSO,
LTU,
LUX,
LVA,
MAR,
MCO,
MDA,1
MDG,
MDV,
MEX,1
MHL,
MKD,
MLI,
MLT,
MMR,
MNE,
MNG,
MOZ,
MRT,
MUS,
MWI,
MYS,
NAM,
NER,
NGA,
NIC,
NIU,
NLD,
NOR,1
NPL,1
NRU,
NZL,
OMN,
PAK,
PAN,
PER,
PHL,1
PLW,1
PNG,1
POL,1
PRK,
PRT,
PRY,1
PSE,
QAT,
ROU,
RUS,
RWA,
SAU,
SDN,1
SEN,1
SGP,
SLB,1
SLE,1
SLV,
SMR,
SOM,
SRB,
SSD,
STP,1
SUR,
SVK,1
SVN,
SWE,
SWZ,
SYC,
SYR,
TCD,1
TGO,
THA,1
TJK,
TKM,
TLS,1
TON,
TTO,
TUN,
TUR,
TUV,
TWN,
TZA,
UGA,1
UKR,
URY,
USA,
UZB,
VCT,
VEN,
VNM,1
VUT,
WSM,1
XKX,
YEM,
ZAF,
ZMB,
ZWE,1
VAT,
