ID,Value
AFG,0
AGO,0
ALB,0
AND,
ARE,0
ARG,
ARM,1
ATG,
AUS,0
AUT,1
AZE,
BDI,0
BEL,1
BEN,0
BFA,0
BGD,1
BGR,
BHR,
BHS,
BIH,
BLR,0
BLZ,
BOL,0
BRA,0
BRB,
BRN,
BTN,0
BWA,
CAF,0
CAN,0
CHE,1
CHL,
CHN,1
CIV,1
CMR,0
COD,1
COG,1
COL,1
COM,0
CPV,
CRI,0
CUB,
CYP,
CZE,0
DEU,0
DJI,
DMA,
DNK,0
DOM,1
DZA,
ECU,0
EGY,1
ERI,
ESP,
EST,1
ETH,0
FIN,0
FJI,0
FRA,0
FSM,
GAB,1
GBR,0
GEO,
GHA,
GIN,0
GMB,0
GNB,
GNQ,
GRC,
GRD,
GTM,
GUY,1
HND,1
HRV,
HTI,
HUN,
IDN,
IND,0
IRL,0
IRN,1
IRQ,0
ISL,1
ISR,
ITA,0
JAM,
JOR,
JPN,0
KAZ,
KEN,1
KGZ,0
KHM,0
KIR,0
KNA,
KOR,1
KWT,1
LAO,0
LBN,
LBR,1
LBY,
LCA,
LIE,
LKA,
LSO,
LTU,1
LUX,1
LVA,
MAR,0
MCO,0
MDA,1
MDG,1
MDV,
MEX,
MHL,0
MKD,
MLI,1
MLT,
MMR,0
MNE,
MNG,0
MOZ,0
MRT,0
MUS,
MWI,1
MYS,
NAM,
NER,0
NGA,1
NIC,
NIU,0
NLD,1
NOR,0
NPL,1
NRU,0
NZL,1
OMN,
PAK,0
PAN,
PER,0
PHL,0
PLW,1
PNG,0
POL,
PRK,
PRT,0
PRY,0
PSE,
QAT,
ROU,1
RUS,1
RWA,1
SAU,1
SDN,
SEN,1
SGP,
SLB,0
SLE,1
SLV,0
SMR,
SOM,0
SRB,
SSD,0
STP,0
SUR,
SVK,1
SVN,0
SWE,0
SWZ,
SYC,
SYR,
TCD,1
TGO,1
THA,
TJK,1
TKM,
TLS,0
TON,0
TTO,
TUN,
TUR,1
TUV,0
TWN,
TZA,0
UGA,0
UKR,
URY,0
USA,1
UZB,
VCT,0
VEN,
VNM,0
VUT,0
WSM,0
XKX,
YEM,0
ZAF,
ZMB,
ZWE,0
VAT,
