ID,Value
AFG,
AGO,0.00042
ALB,
AND,
ARE,
ARG,
ARM,0.00126
ATG,
AUS,
AUT,0
AZE,0
BDI,
BEL,
BEN,
BFA,
BGD,
BGR,0
BHR,
BHS,
BIH,
BLR,
BLZ,
BOL,
BRA,
BRB,
BRN,
BTN,0.003604
BWA,0.000106
CAF,
CAN,
CHE,0
CHL,0
CHN,
CIV,
CMR,
COD,
COG,
COL,0.000182
COM,
CPV,0.000015
CRI,0.000041
CUB,
CYP,0.000142
CZE,
DEU,0
DJI,
DMA,
DNK,0
DOM,
DZA,
ECU,0.019103
EGY,0
ERI,
ESP,
EST,
ETH,
FIN,
FJI,
FRA,
FSM,
GAB,
GBR,
GEO,
GHA,
GIN,
GMB,0
GNB,0.002975
GNQ,0.000137
GRC,
GRD,
GTM,0.000765
GUY,
HND,
HRV,0.005574
HTI,
HUN,
IDN,
IND,
IRL,0.000201
IRN,
IRQ,
ISL,
ISR,
ITA,
JAM,
JOR,0.05394
JPN,
KAZ,0.00009
KEN,0.000002
KGZ,
KHM,0.071507
KIR,
KNA,
KOR,10.516522
KWT,0
LAO,
LBN,
LBR,
LBY,
LCA,
LIE,
LKA,0.00458
LSO,
LTU,
LUX,
LVA,
MAR,
MCO,
MDA,
MDG,
MDV,0
MEX,0.000222
MHL,
MKD,
MLI,
MLT,
MMR,0.023041
MNE,
MNG,
MOZ,0.001156
MRT,
MUS,
MWI,0
MYS,0.001686
NAM,
NER,
NGA,
NIC,
NIU,
NLD,
NOR,0
NPL,
NRU,
NZL,0.000067
OMN,
PAK,
PAN,0.000001
PER,
PHL,
PLW,
PNG,
POL,
PRK,
PRT,0
PRY,0
PSE,
QAT,
ROU,
RUS,
RWA,
SAU,
SDN,
SEN,
SGP,
SLB,
SLE,
SLV,
SMR,
SOM,0
SRB,0
SSD,
STP,
SUR,
SVK,0
SVN,0
SWE,0
SWZ,0.000228
SYC,
SYR,
TCD,
TGO,
THA,
TJK,
TKM,
TLS,0.000368
TON,
TTO,
TUN,
TUR,0
TUV,
TWN,
TZA,
UGA,0
UKR,0.000009
URY,
USA,
UZB,0
VCT,
VEN,
VNM,
VUT,
WSM,
XKX,
YEM,
ZAF,0
ZMB,
ZWE,
VAT,
