ID,Value
AFG,-0.1
AGO,-1.4
ALB,3.6
AND,
ARE,
ARG,3.1
ARM,4.3
ATG,
AUS,1.3
AUT,1.4
AZE,1.6
BDI,-2.9
BEL,0.7
BEN,2.6
BFA,3.7
BGD,5.2
BGR,3.6
BHR,-0.5
BHS,0.5
BIH,4
BLR,4.2
BLZ,-0.4
BOL,1.6
BRA,1
BRB,1.6
BRN,6.5
BTN,7.6
BWA,2.1
CAF,2.8
CAN,0.6
CHE,1.8
CHL,2.9
CHN,6.7
CIV,4.2
CMR,1.2
COD,0.5
COG,0.3
COL,1.3
COM,1.1
CPV,1.9
CRI,2.1
CUB,2.3
CYP,-0.9
CZE,3.4
DEU,1.8
DJI,4.5
DMA,
DNK,0.9
DOM,3
DZA,1.4
ECU,0.4
EGY,2.3
ERI,0.9
ESP,1.3
EST,3.8
ETH,3.9
FIN,1.8
FJI,3.1
FRA,1.4
FSM,
GAB,-0.3
GBR,0.6
GEO,5.2
GHA,4.7
GIN,3.6
GMB,1.4
GNB,1.1
GNQ,-6.4
GRC,-0.6
GRD,
GTM,0.5
GUY,2.3
HND,1.4
HRV,0.7
HTI,0
HUN,3.9
IDN,3.8
IND,5.8
IRL,3.3
IRN,3.3
IRQ,-0.6
ISL,3.3
ISR,1.6
ITA,0.5
JAM,-1
JOR,0.1
JPN,1.6
KAZ,3.2
KEN,2.4
KGZ,3
KHM,5.2
KIR,
KNA,
KOR,2.3
KWT,1.1
LAO,4.4
LBN,1.3
LBR,1.9
LBY,14.1
LCA,0.5
LIE,
LKA,4.6
LSO,1.5
LTU,4
LUX,2.7
LVA,6
MAR,1.7
MCO,
MDA,4.6
MDG,1.6
MDV,2.5
MEX,0.2
MHL,
MKD,2.6
MLI,3.5
MLT,5.2
MMR,6.3
MNE,2.3
MNG,2.2
MOZ,1.6
MRT,2.1
MUS,3.6
MWI,0.9
MYS,3.1
NAM,-0.2
NER,2
NGA,-0.3
NIC,2.9
NIU,
NLD,1.3
NOR,1.2
NPL,1.9
NRU,
NZL,0.6
OMN,-1.6
PAK,2.9
PAN,3.7
PER,0.9
PHL,4.2
PLW,
PNG,0.9
POL,3.3
PRK,1.6
PRT,0.6
PRY,1.1
PSE,3.4
QAT,0.7
ROU,4.5
RUS,2.3
RWA,3.7
SAU,-0.3
SDN,-1.1
SEN,3.4
SGP,1.4
SLB,0.6
SLE,3.4
SLV,0.9
SMR,
SOM,-0.2
SRB,3.7
SSD,-6.3
STP,2.8
SUR,1.1
SVK,2.2
SVN,4.1
SWE,2
SWZ,-2.3
SYC,
SYR,-0.4
TCD,0.8
TGO,2.8
THA,3.1
TJK,3.8
TKM,4.7
TLS,-0.3
TON,1.8
TTO,3.8
TUN,1.5
TUR,2.5
TUV,
TWN,
TZA,3.3
UGA,1.9
UKR,4.4
URY,2.5
USA,2.1
UZB,4.8
VCT,2.3
VEN,4.8
VNM,5.6
VUT,1.8
WSM,1.3
XKX,
YEM,-4
ZAF,0.1
ZMB,0.8
ZWE,-2
VAT,
