ID,Value
AFG,
AGO,
ALB,1
AND,1
ARE,
ARG,
ARM,1
ATG,0
AUS,1
AUT,1
AZE,
BDI,0
BEL,1
BEN,
BFA,
BGD,0
BGR,1
BHR,
BHS,
BIH,0
BLR,1
BLZ,
BOL,
BRA,
BRB,
BRN,0
BTN,
BWA,1
CAF,
CAN,1
CHE,1
CHL,1
CHN,1
CIV,
CMR,
COD,0
COG,
COL,1
COM,0
CPV,
CRI,
CUB,
CYP,1
CZE,1
DEU,1
DJI,0
DMA,
DNK,1
DOM,
DZA,1
ECU,0
EGY,1
ERI,
ESP,1
EST,1
ETH,
FIN,1
FJI,
FRA,1
FSM,
GAB,
GBR,1
GEO,1
GHA,
GIN,
GMB,
GNB,
GNQ,
GRC,0
GRD,
GTM,
GUY,
HND,
HRV,1
HTI,
HUN,1
IDN,
IND,
IRL,1
IRN,
IRQ,
ISL,0
ISR,1
ITA,1
JAM,0
JOR,
JPN,1
KAZ,
KEN,
KGZ,
KHM,1
KIR,
KNA,0
KOR,1
KWT,
LAO,
LBN,
LBR,1
LBY,
LCA,
LIE,1
LKA,
LSO,
LTU,1
LUX,1
LVA,1
MAR,0
MCO,
MDA,
MDG,
MDV,1
MEX,1
MHL,
MKD,
MLI,1
MLT,1
MMR,
MNE,
MNG,1
MOZ,
MRT,1
MUS,1
MWI,
MYS,
NAM,
NER,0
NGA,
NIC,
NIU,
NLD,1
NOR,1
NPL,0
NRU,
NZL,1
OMN,
PAK,1
PAN,
PER,
PHL,1
PLW,
PNG,
POL,1
PRK,
PRT,1
PRY,
PSE,1
QAT,
ROU,1
RUS,0
RWA,
SAU,
SDN,
SEN,1
SGP,0
SLB,
SLE,
SLV,
SMR,
SOM,
SRB,
SSD,
STP,
SUR,
SVK,1
SVN,1
SWE,1
SWZ,0
SYC,
SYR,
TCD,0
TGO,1
THA,1
TJK,1
TKM,
TLS,0
TON,
TTO,
TUN,
TUR,1
TUV,
TWN,
TZA,
UGA,
UKR,0
URY,1
USA,1
UZB,1
VCT,0
VEN,
VNM,
VUT,1
WSM,
XKX,
YEM,
ZAF,1
ZMB,
ZWE,1
VAT,
