ID,Value
AFG,16.66667
AGO,
ALB,33.33333
AND,100
ARE,83.33333
ARG,100
ARM,83.33333
ATG,16.66667
AUS,100
AUT,100
AZE,100
BDI,16.66667
BEL,100
BEN,16.66667
BFA,16.66667
BGD,50
BGR,100
BHR,100
BHS,16.66667
BIH,33.33333
BLR,50
BLZ,16.66667
BOL,100
BRA,66.66667
BRB,100
BRN,16.66667
BTN,100
BWA,16.66667
CAF,66.66667
CAN,100
CHE,66.66667
CHL,50
CHN,100
CIV,100
CMR,16.66667
COD,33.33333
COG,83.33333
COL,100
COM,50
CPV,66.66667
CRI,66.66667
CUB,66.66667
CYP,100
CZE,100
DEU,100
DJI,16.66667
DMA,33.33333
DNK,100
DOM,100
DZA,66.66667
ECU,16.66667
EGY,66.66667
ERI,66.66667
ESP,66.66667
EST,100
ETH,16.66667
FIN,100
FJI,
FRA,50
FSM,16.66667
GAB,16.66667
GBR,100
GEO,100
GHA,
GIN,16.66667
GMB,16.66667
GNB,100
GNQ,16.66667
GRC,100
GRD,
GTM,100
GUY,83.33333
HND,83.33333
HRV,100
HTI,16.66667
HUN,
IDN,50
IND,16.66667
IRL,83.33333
IRN,83.33333
IRQ,50
ISL,16.66667
ISR,50
ITA,83.33333
JAM,83.33333
JOR,16.66667
JPN,
KAZ,33.33333
KEN,16.66667
KGZ,83.33333
KHM,33.33333
KIR,16.66667
KNA,16.66667
KOR,16.66667
KWT,16.66667
LAO,16.66667
LBN,16.66667
LBR,16.66667
LBY,33.33333
LCA,66.66667
LIE,50
LKA,50
LSO,16.66667
LTU,100
LUX,83.33333
LVA,100
MAR,83.33333
MCO,16.66667
MDA,33.33333
MDG,100
MDV,16.66667
MEX,83.33333
MHL,16.66667
MKD,16.66667
MLI,16.66667
MLT,100
MMR,
MNE,100
MNG,16.66667
MOZ,50
MRT,16.66667
MUS,50
MWI,16.66667
MYS,100
NAM,16.66667
NER,16.66667
NGA,100
NIC,50
NIU,
NLD,66.66667
NOR,100
NPL,50
NRU,16.66667
NZL,100
OMN,66.66667
PAK,100
PAN,66.66667
PER,50
PHL,100
PLW,66.66667
PNG,16.66667
POL,100
PRK,16.66667
PRT,100
PRY,83.33333
PSE,
QAT,100
ROU,50
RUS,50
RWA,100
SAU,16.66667
SDN,16.66667
SEN,16.66667
SGP,100
SLB,
SLE,
SLV,50
SMR,
SOM,16.66667
SRB,100
SSD,
STP,16.66667
SUR,16.66667
SVK,100
SVN,100
SWE,100
SWZ,83.33333
SYC,33.33333
SYR,16.66667
TCD,16.66667
TGO,100
THA,100
TJK,
TKM,41.66667
TLS,
TON,16.66667
TTO,16.66667
TUN,100
TUR,50
TUV,
TWN,
TZA,16.66667
UGA,16.66667
UKR,66.66667
URY,83.33333
USA,
UZB,83.33333
VCT,16.66667
VEN,83.33333
VNM,16.66667
VUT,
WSM,16.66667
XKX,
YEM,100
ZAF,83.33333
ZMB,16.66667
ZWE,16.66667
VAT,
