ID,Value
AFG,0
AGO,0
ALB,11.62791
AND,
ARE,
ARG,4.34783
ARM,0
ATG,0
AUS,4.7619
AUT,96.15385
AZE,0
BDI,0
BEL,62.16216
BEN,0
BFA,0
BGD,0
BGR,79.72973
BHR,0
BHS,0
BIH,0
BLR,0
BLZ,0
BOL,0
BRA,0
BRB,0
BRN,
BTN,28
BWA,33.33333
CAF,0
CAN,47.05882
CHE,57.69231
CHL,0
CHN,0.32949
CIV,0
CMR,0
COD,0
COG,0
COL,0
COM,0
CPV,
CRI,0
CUB,0
CYP,5.88235
CZE,74.28571
DEU,85.30021
DJI,0
DMA,0
DNK,78.84615
DOM,0
DZA,0
ECU,0
EGY,0
ERI,0
ESP,49.5283
EST,9.09091
ETH,0
FIN,72.97297
FJI,0
FRA,23.13725
FSM,50
GAB,0
GBR,23.40426
GEO,0
GHA,0
GIN,0
GMB,
GNB,0
GNQ,
GRC,65.71429
GRD,0
GTM,0
GUY,0
HND,0
HRV,76.31579
HTI,0
HUN,37.63441
IDN,3.18471
IND,0
IRL,39.47368
IRN,0
IRQ,0
ISL,33.33333
ISR,0
ITA,62.04082
JAM,0
JOR,0
JPN,0
KAZ,0
KEN,0
KGZ,0
KHM,0
KIR,0
KNA,0
KOR,43.47826
KWT,
LAO,0
LBN,0
LBR,
LBY,0
LCA,0
LIE,
LKA,18.18182
LSO,0
LTU,35
LUX,99.12281
LVA,81.81818
MAR,0
MCO,
MDA,0
MDG,0
MDV,0
MEX,8.10811
MHL,
MKD,0
MLI,0
MLT,0
MMR,0
MNE,69.23077
MNG,0
MOZ,0
MRT,0
MUS,20
MWI,0
MYS,16.66667
NAM,50
NER,12.5
NGA,0
NIC,0
NIU,0
NLD,86.11111
NOR,84
NPL,0
NRU,
NZL,0
OMN,0
PAK,0
PAN,20
PER,11.76471
PHL,0
PLW,
PNG,0
POL,80.46875
PRK,0
PRT,58
PRY,16.66667
PSE,
QAT,
ROU,0
RUS,0
RWA,0
SAU,0
SDN,
SEN,0
SGP,
SLB,0
SLE,
SLV,0
SMR,
SOM,0
SRB,60.71429
SSD,
STP,0
SUR,0
SVK,59.25926
SVN,46.03175
SWE,83.01887
SWZ,0
SYC,0
SYR,0
TCD,0
TGO,0
THA,5.26316
TJK,0
TKM,0
TLS,
TON,0
TTO,0
TUN,0
TUR,14.45783
TUV,0
TWN,2.08333
TZA,0
UGA,30.76923
UKR,
URY,3.57143
USA,57.6087
UZB,0
VCT,
VEN,0
VNM,9.52381
VUT,0
WSM,0
XKX,
YEM,0
ZAF,5.88235
ZMB,0
ZWE,0
VAT,
