ID,Value
AFG,8.18838
AGO,10.614
ALB,71.73311
AND,26.08191
ARE,94.57421
ARG,37.80317
ARM,22.33714
ATG,
AUS,66.9276
AUT,63.37294
AZE,55.51042
BDI,83.20117
BEL,56.38593
BEN,
BFA,99.99353
BGD,0
BGR,98.71039
BHR,
BHS,
BIH,14.28571
BLR,
BLZ,87.0971
BOL,51.11853
BRA,48.43618
BRB,
BRN,80.82625
BTN,47.33387
BWA,0.07802
CAF,50.14601
CAN,36.74878
CHE,32.77572
CHL,45.00177
CHN,44.06386
CIV,67.39819
CMR,24.96695
COD,39.08497
COG,0
COL,45.35722
COM,15.47939
CPV,7.32016
CRI,45.65142
CUB,70.49868
CYP,86.56994
CZE,92.34537
DEU,81.29057
DJI,1.41757
DMA,
DNK,
DOM,78.72492
DZA,25.90582
ECU,28.17243
EGY,37.98505
ERI,16.67086
ESP,58.07559
EST,
ETH,20.71965
FIN,98.69997
FJI,5.70239
FRA,86.81451
FSM,
GAB,
GBR,87.59991
GEO,38.89023
GHA,79.9953
GIN,76.04586
GMB,
GNB,
GNQ,99.99643
GRC,81.90014
GRD,62.80444
GTM,21.88096
GUY,
HND,68.15196
HRV,67.37636
HTI,17.72311
HUN,81.03415
IDN,26.33277
IND,33.04471
IRL,77.79532
IRN,45.75796
IRQ,0
ISL,37.27061
ISR,38.3069
ITA,77.43138
JAM,13.16322
JOR,10.36769
JPN,70.06169
KAZ,15.79992
KEN,38.4822
KGZ,36.66188
KHM,84.93196
KIR,
KNA,
KOR,18.42521
KWT,
LAO,59.53279
LBN,15.07074
LBR,13.23174
LBY,3.50538
LCA,89.95304
LIE,75.81998
LKA,30.50531
LSO,16.66787
LTU,
LUX,
LVA,
MAR,48.16162
MCO,
MDA,20.58727
MDG,33.03272
MDV,
MEX,27.48951
MHL,
MKD,19.12724
MLI,
MLT,
MMR,45.99105
MNE,9.09109
MNG,47.59184
MOZ,16.89623
MRT,0
MUS,12.98189
MWI,82.01967
MYS,45.46554
NAM,97.28735
NER,99.99989
NGA,74.1718
NIC,73.39284
NIU,
NLD,
NOR,68.52465
NPL,58.95981
NRU,
NZL,30.21267
OMN,15.2007
PAK,35.22851
PAN,42.03309
PER,17.45877
PHL,42.67386
PLW,
PNG,4.23937
POL,86.69164
PRK,27.62777
PRT,77.52333
PRY,66.9509
PSE,6.53236
QAT,
ROU,80.78795
RUS,36.79807
RWA,46.51675
SAU,18.47492
SDN,0
SEN,0
SGP,
SLB,2.39623
SLE,64.29961
SLV,20.03835
SMR,
SOM,0
SRB,33.77228
SSD,39.5845
STP,68.38269
SUR,34.91313
SVK,87.24641
SVN,83.89349
SWE,75.4575
SWZ,30.56588
SYC,35.94521
SYR,1.38586
TCD,49.9999
TGO,99.99888
THA,87.15425
TJK,20.83403
TKM,15.64588
TLS,39.51688
TON,0
TTO,45.06324
TUN,34.52112
TUR,0.78596
TUV,
TWN,
TZA,67.56902
UGA,83.74674
UKR,39.69223
URY,
USA,40.04654
UZB,34.74841
VCT,63.37512
VEN,77.38441
VNM,45.55169
VUT,7.69853
WSM,43.51544
XKX,
YEM,27.44991
ZAF,27.82144
ZMB,66.56887
ZWE,88.77717
VAT,
