ID,Value
AFG,
AGO,
ALB,
AND,
ARE,
ARG,
ARM,0
ATG,0
AUS,0
AUT,0
AZE,
BDI,0
BEL,
BEN,
BFA,
BGD,0
BGR,0
BHR,
BHS,
BIH,0
BLR,0
BLZ,
BOL,
BRA,
BRB,
BRN,
BTN,
BWA,1
CAF,
CAN,0
CHE,
CHL,1
CHN,0
CIV,
CMR,
COD,0
COG,
COL,1
COM,0
CPV,
CRI,
CUB,
CYP,0
CZE,1
DEU,0
DJI,0
DMA,
DNK,0
DOM,
DZA,0
ECU,0
EGY,1
ERI,
ESP,0
EST,1
ETH,
FIN,1
FJI,
FRA,0
FSM,
GAB,
GBR,
GEO,0
GHA,
GIN,
GMB,
GNB,
GNQ,
GRC,
GRD,
GTM,
GUY,
HND,
HRV,
HTI,
HUN,1
IDN,
IND,
IRL,0
IRN,
IRQ,
ISL,
ISR,1
ITA,
JAM,0
JOR,
JPN,0
KAZ,
KEN,
KGZ,
KHM,0
KIR,
KNA,0
KOR,0
KWT,
LAO,
LBN,
LBR,0
LBY,
LCA,
LIE,0
LKA,
LSO,
LTU,0
LUX,
LVA,
MAR,0
MCO,
MDA,
MDG,
MDV,0
MEX,0
MHL,
MKD,
MLI,0
MLT,
MMR,
MNE,
MNG,0
MOZ,
MRT,0
MUS,0
MWI,
MYS,
NAM,
NER,0
NGA,
NIC,
NIU,
NLD,1
NOR,0
NPL,0
NRU,
NZL,1
OMN,
PAK,0
PAN,
PER,
PHL,
PLW,
PNG,
POL,1
PRK,
PRT,1
PRY,
PSE,0
QAT,
ROU,0
RUS,0
RWA,
SAU,
SDN,
SEN,0
SGP,0
SLB,
SLE,
SLV,
SMR,
SOM,
SRB,
SSD,
STP,
SUR,
SVK,0
SVN,0
SWE,0
SWZ,0
SYC,
SYR,
TCD,0
TGO,1
THA,
TJK,1
TKM,
TLS,0
TON,
TTO,
TUN,
TUR,1
TUV,
TWN,
TZA,
UGA,
UKR,0
URY,0
USA,
UZB,1
VCT,
VEN,
VNM,
VUT,0
WSM,
XKX,
YEM,
ZAF,0
ZMB,
ZWE,0
VAT,
