ID,Value
AFG,0
AGO,0
ALB,0
AND,
ARE,
ARG,0
ARM,0
ATG,0
AUS,0
AUT,31.11111
AZE,0
BDI,0
BEL,5
BEN,0
BFA,0
BGD,0
BGR,19.10112
BHR,0
BHS,0
BIH,0
BLR,0
BLZ,0
BOL,0
BRA,0
BRB,0
BRN,
BTN,16
BWA,0
CAF,0
CAN,0
CHE,34.48276
CHL,0
CHN,0
CIV,0
CMR,0
COD,0
COG,0
COL,0
COM,0
CPV,
CRI,0
CUB,0
CYP,0
CZE,18.91892
DEU,0
DJI,0
DMA,0
DNK,1.85185
DOM,0
DZA,0
ECU,0
EGY,0
ERI,0
ESP,30.76923
EST,0
ETH,0
FIN,13.51351
FJI,0
FRA,0
FSM,
GAB,0
GBR,0.2809
GEO,0
GHA,0
GIN,0
GMB,0
GNB,0
GNQ,
GRC,0
GRD,0
GTM,0
GUY,0
HND,0
HRV,6.97674
HTI,0
HUN,0
IDN,0
IND,0
IRL,0
IRN,0
IRQ,0
ISL,0
ISR,0
ITA,2.85714
JAM,0
JOR,0
JPN,0
KAZ,0
KEN,0
KGZ,0
KHM,0
KIR,0
KNA,0
KOR,4.34783
KWT,
LAO,0
LBN,0
LBR,
LBY,0
LCA,0
LIE,
LKA,0
LSO,0
LTU,0
LUX,0
LVA,0
MAR,0
MCO,
MDA,0
MDG,0
MDV,0
MEX,0
MHL,
MKD,0
MLI,0
MLT,0
MMR,0
MNE,0
MNG,0
MOZ,0
MRT,0
MUS,0
MWI,0
MYS,0
NAM,0
NER,0
NGA,0
NIC,0
NIU,0
NLD,38.0531
NOR,32.8125
NPL,0
NRU,
NZL,0
OMN,0
PAK,0
PAN,0
PER,0
PHL,0
PLW,
PNG,0
POL,0
PRK,0
PRT,0
PRY,0
PSE,
QAT,
ROU,0
RUS,0
RWA,0
SAU,0
SDN,
SEN,0
SGP,
SLB,0
SLE,
SLV,0
SMR,
SOM,0
SRB,0
SSD,
STP,0
SUR,0
SVK,0
SVN,11.9403
SWE,17.24138
SWZ,0
SYC,0
SYR,0
TCD,0
TGO,0
THA,0
TJK,0
TKM,0
TLS,
TON,0
TTO,0
TUN,0
TUR,7.54717
TUV,0
TWN,
TZA,2
UGA,0
UKR,8.16327
URY,0
USA,0
UZB,0
VCT,
VEN,0
VNM,3.0303
VUT,0
WSM,
XKX,
YEM,0
ZAF,0
ZMB,0
ZWE,0
VAT,
